"","site","sampling_round","bee","sociality","plant","pollen_units","uID"
"20196","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28353"
"20197","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",2,"MR28353"
"20198","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28354"
"20199","IAS",3,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR28355"
"20200","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28356"
"20201","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28356"
"20202","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28361"
"20203","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28361"
"20204","IAS",3,"Augochlorella_aurata","Eusocial","Daucus_carota",1,"MR28363"
"20205","IAS",3,"Augochlorella_aurata","Eusocial","Pycnanthemum_tenuifolium",3,"MR28363"
"20206","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",1,"MR28364"
"20207","IAS",3,"Megachile_frugalis","Solitary","Baptisia_tinctoria",3,"MR28366"
"20208","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28367"
"20209","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",1,"MR28367"
"20210","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28368"
"20211","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR28368"
"20212","IAS",3,"Bombus_griseocollis","Eusocial","Liatris_spicata",1,"MR28369"
"20213","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28369"
"20214","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",3,"MR28369"
"20215","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28370"
"20216","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",2,"MR28372"
"20217","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",2,"MR28374"
"20218","Lord Stirling",4,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",1,"MR28381"
"20219","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Eutrochium_maculatum",1,"MR28382"
"20220","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Lythrum_salicaria",1,"MR28382"
"20221","Lord Stirling",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",1,"MR28385"
"20222","Lord Stirling",4,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28385"
"20223","Lord Stirling",4,"Ceratina_strenua","fac_social","Lythrum_salicaria",1,"MR28385"
"20224","Lord Stirling",4,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28386"
"20225","Lord Stirling",4,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",1,"MR28388"
"20226","Lord Stirling",4,"Halictus_ligatus","Eusocial","Monarda_fistulosa",1,"MR28390"
"20227","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28392"
"20228","Lord Stirling",4,"Ceratina_mikmaqi","fac_social","Lythrum_salicaria",2,"MR28393"
"20229","Lord Stirling",4,"Ceratina_mikmaqi","fac_social","Monarda_fistulosa",1,"MR28393"
"20230","Lord Stirling",4,"Heriades_carinatus","Solitary","Monarda_fistulosa",1,"MR28394"
"20231","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28397"
"20232","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28397"
"20233","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28399"
"20234","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28399"
"20235","Lord Stirling",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR28399"
"20236","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28400"
"20237","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28402"
"20238","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28403"
"20239","Lord Stirling",4,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28407"
"20240","Lord Stirling",4,"Ceratina_calcarata","fac_social","Monarda_fistulosa",1,"MR28407"
"20241","Lord Stirling",4,"Ceratina_calcarata","fac_social","Apocynum_cannabinum",1,"MR28409"
"20242","Lord Stirling",4,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",3,"MR28410"
"20243","Lord Stirling",4,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",2,"MR28411"
"20244","Lord Stirling",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",3,"MR28412"
"20245","Lord Stirling",4,"Hylaeus_affinis_modestus","Solitary","Eutrochium_maculatum",1,"MR28412"
"20246","Lord Stirling",4,"Agapostemon_virescens","fac_social","Lythrum_salicaria",3,"MR28413"
"20247","Lord Stirling",4,"Lasioglossum_atwoodi","Eusocial","Lythrum_salicaria",4,"MR28415"
"20248","Lord Stirling",4,"Lasioglossum_obscurum","Eusocial","Lythrum_salicaria",1,"MR28416"
"20249","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28417"
"20250","Lord Stirling",4,"Megachile_montivaga","Solitary","Carduus_nutans",3,"MR28418"
"20251","Lord Stirling",4,"Lasioglossum_anomalum","Eusocial","Monarda_fistulosa",1,"MR28419"
"20252","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Eutrochium_maculatum",2,"MR28420"
"20253","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR28420"
"20254","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28422"
"20255","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28423"
"20256","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Lythrum_salicaria",1,"MR28424"
"20257","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28424"
"20258","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28425"
"20259","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28426"
"20260","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28427"
"20261","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Lythrum_salicaria",1,"MR28428"
"20262","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28428"
"20263","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28430"
"20264","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28432"
"20265","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28433"
"20266","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28433"
"20267","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28433"
"20268","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28435"
"20269","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28435"
"20270","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",2,"MR28435"
"20271","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28436"
"20272","Lord Stirling",4,"Bombus_impatiens","Eusocial","Lythrum_salicaria",2,"MR28436"
"20273","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",2,"MR28436"
"20274","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28437"
"20275","Lord Stirling",4,"Xylocopa_virginica","fac_social","Apocynum_cannabinum",1,"MR28438"
"20276","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Apocynum_cannabinum",1,"MR28440"
"20277","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",4,"MR28440"
"20278","Lord Stirling",4,"Halictus_confusus","fac_social","Lotus_corniculatus",1,"MR28443"
"20279","Lord Stirling",4,"Halictus_confusus","fac_social","Monarda_fistulosa",1,"MR28443"
"20280","Lord Stirling",4,"Anthidium_oblongatum","Solitary","Lotus_corniculatus",4,"MR28444"
"20281","Lord Stirling",4,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",3,"MR28447"
"20282","Lord Stirling",4,"Lasioglossum_imitatum","Eusocial","Monarda_fistulosa",1,"MR28447"
"20283","Lord Stirling",4,"Anthidium_manicatum","Solitary","Pycnanthemum_tenuifolium",1,"MR28449"
"20284","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28450"
"20285","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28450"
"20286","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28450"
"20287","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28451"
"20288","Lord Stirling",4,"Bombus_impatiens","Eusocial","Lythrum_salicaria",1,"MR28451"
"20289","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28451"
"20290","Lord Stirling",4,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",1,"MR28451"
"20291","Lord Stirling",4,"Xylocopa_virginica","fac_social","Apocynum_cannabinum",1,"MR28452"
"20292","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28453"
"20293","Lord Stirling",4,"Bombus_bimaculatus","Eusocial","Monarda_fistulosa",4,"MR28456"
"20294","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Eutrochium_maculatum",1,"MR28457"
"20295","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28457"
"20296","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",2,"MR28459"
"20297","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28459"
"20298","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",2,"MR28460"
"20299","Lord Stirling",4,"Ceratina_mikmaqi","fac_social","Monarda_fistulosa",1,"MR28461"
"20300","Lord Stirling",4,"Xylocopa_virginica","fac_social","Apocynum_cannabinum",1,"MR28462"
"20301","Lord Stirling",4,"Xylocopa_virginica","fac_social","Monarda_fistulosa",2,"MR28462"
"20302","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",4,"MR28463"
"20303","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28464"
"20304","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28465"
"20305","Lord Stirling",4,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28466"
"20306","Lord Stirling",4,"Ceratina_strenua","fac_social","Solidago_juncea",1,"MR28466"
"20307","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",3,"MR28467"
"20308","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Apocynum_cannabinum",1,"MR28468"
"20309","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Lythrum_salicaria",1,"MR28468"
"20310","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28469"
"20311","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",1,"MR28472"
"20312","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28473"
"20313","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28474"
"20314","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28475"
"20315","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Pycnanthemum_tenuifolium",1,"MR28475"
"20316","Lord Stirling",4,"Bombus_impatiens","Eusocial","Apocynum_cannabinum",1,"MR28476"
"20317","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Apocynum_cannabinum",2,"MR28477"
"20318","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Lythrum_salicaria",2,"MR28477"
"20319","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Apocynum_cannabinum",1,"MR28478"
"20320","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Lythrum_salicaria",3,"MR28478"
"20321","Lord Stirling",4,"Lasioglossum_versatum","Eusocial","Monarda_fistulosa",1,"MR28478"
"20322","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",4,"MR28479"
"20323","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Lythrum_salicaria",1,"MR28480"
"20324","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",3,"MR28480"
"20325","Lord Stirling",4,"Augochlora_pura","Solitary","Apocynum_cannabinum",1,"MR28481"
"20326","Lord Stirling",4,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28482"
"20327","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Eutrochium_maculatum",1,"MR28483"
"20328","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Lythrum_salicaria",1,"MR28483"
"20329","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28483"
"20330","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR28484"
"20331","Lord Stirling",4,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",2,"MR28485"
"20332","Lord Stirling",4,"Xylocopa_virginica","fac_social","Apocynum_cannabinum",1,"MR28489"
"20333","Lord Stirling",4,"Xylocopa_virginica","fac_social","Monarda_fistulosa",1,"MR28489"
"20334","Lord Stirling",4,"Xylocopa_virginica","fac_social","Pycnanthemum_tenuifolium",1,"MR28489"
"20335","Lord Stirling",4,"Augochlorella_aurata","Eusocial","Monarda_fistulosa",2,"MR28490"
"20336","Lord Stirling",4,"Megachile_sculpturalis","Solitary","Apocynum_cannabinum",3,"MR28491"
"20337","Lord Stirling",4,"Megachile_sculpturalis","Solitary","Eutrochium_maculatum",1,"MR28491"
"20338","Lord Stirling",4,"Megachile_sculpturalis","Solitary","Apocynum_cannabinum",3,"MR28492"
"20339","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28495"
"20340","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28496"
"20341","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28498"
"20342","Lord Stirling",4,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28499"
"20343","Lord Stirling",4,"Bombus_impatiens","Eusocial","Monarda_fistulosa",1,"MR28499"
"20344","Lord Stirling",4,"Bombus_impatiens","Eusocial","Lythrum_salicaria",1,"MR28500"
"20345","Lord Stirling",4,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28504"
"20346","Lord Stirling",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",1,"MR28505"
"20347","Lord Stirling",4,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28505"
"20348","Lord Stirling",4,"Ceratina_strenua","fac_social","Erigeron_strigosus",2,"MR28506"
"20349","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28510"
"20350","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28511"
"20351","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",3,"MR28512"
"20352","IAS",3,"Agapostemon_virescens","fac_social","Rudbeckia_hirta",1,"MR28512"
"20353","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",1,"MR28514"
"20354","IAS",3,"Agapostemon_virescens","fac_social","Heliopsis_helianthoides",3,"MR28516"
"20355","IAS",3,"Agapostemon_virescens","fac_social","Rudbeckia_hirta",2,"MR28516"
"20356","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28517"
"20357","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",3,"MR28520"
"20358","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR28520"
"20359","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",1,"MR28521"
"20360","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28524"
"20361","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",3,"MR28524"
"20362","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28525"
"20363","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28525"
"20364","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28526"
"20365","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",2,"MR28527"
"20366","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28532"
"20367","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28533"
"20368","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28533"
"20369","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",3,"MR28535"
"20370","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28535"
"20371","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR28536"
"20372","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",2,"MR28540"
"20373","IAS",3,"Bombus_griseocollis","Eusocial","Symphyotrichum_novae-angliae",1,"MR28540"
"20374","IAS",3,"Bombus_griseocollis","Eusocial","Pycnanthemum_tenuifolium",1,"MR28541"
"20375","IAS",3,"Bombus_impatiens","Eusocial","Heliopsis_helianthoides",1,"MR28544"
"20376","IAS",3,"Bombus_impatiens","Eusocial","Pycnanthemum_tenuifolium",3,"MR28544"
"20377","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28545"
"20378","IAS",3,"Halictus_ligatus","Eusocial","Heliopsis_helianthoides",1,"MR28545"
"20379","IAS",3,"Halictus_ligatus","Eusocial","Pycnanthemum_tenuifolium",1,"MR28545"
"20380","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",2,"MR28549"
"20381","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",2,"MR28549"
"20382","IAS",3,"Ceratina_calcarata","fac_social","Symphyotrichum_novae-angliae",1,"MR28549"
"20383","IAS",3,"Halictus_confusus","fac_social","Pycnanthemum_tenuifolium",2,"MR28550"
"20384","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",2,"MR28552"
"20385","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28553"
"20386","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28554"
"20387","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28555"
"20388","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28555"
"20389","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR28556"
"20390","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28556"
"20391","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",3,"MR28557"
"20392","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28557"
"20393","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28558"
"20394","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28559"
"20395","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28559"
"20396","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28560"
"20397","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28561"
"20398","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28561"
"20399","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28562"
"20400","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28563"
"20401","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28564"
"20402","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28565"
"20403","IAS",3,"Hylaeus_affinis_modestus","Solitary","Hypericum_perforatum",1,"MR28565"
"20404","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28566"
"20405","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28567"
"20406","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28568"
"20407","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28568"
"20408","IAS",3,"Hylaeus_mesillae","Solitary","Solidago_juncea",2,"MR28568"
"20409","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28569"
"20410","IAS",3,"Hylaeus_affinis_modestus","Solitary","Daucus_carota",1,"MR28570"
"20411","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",3,"MR28570"
"20412","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28571"
"20413","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",2,"MR28572"
"20414","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28580"
"20415","IAS",3,"Hylaeus_affinis_modestus","Solitary","Drymocallis_arguta",1,"MR28581"
"20416","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",2,"MR28581"
"20417","IAS",3,"Lasioglossum_versatum","Eusocial","Hypericum_perforatum",1,"MR28582"
"20418","IAS",3,"Lasioglossum_versatum","Eusocial","Pycnanthemum_tenuifolium",2,"MR28582"
"20419","IAS",3,"Ceratina_calcarata","fac_social","Heliopsis_helianthoides",4,"MR28587"
"20420","IAS",3,"Ceratina_calcarata","fac_social","Pycnanthemum_tenuifolium",1,"MR28587"
"20421","IAS",3,"Hylaeus_affinis_modestus","Solitary","Pycnanthemum_tenuifolium",1,"MR28588"
"20422","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28589"
"20423","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28589"
"20424","IAS",3,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR28589"
"20425","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28590"
"20426","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",3,"MR28590"
"20427","IAS",3,"Hylaeus_mesillae","Solitary","Solidago_juncea",1,"MR28590"
"20428","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28591"
"20429","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28591"
"20430","IAS",3,"Bombus_griseocollis","Eusocial","Monarda_fistulosa",1,"MR28593"
"20431","IAS",3,"Halictus_ligatus","Eusocial","Achillea_millefolium",1,"MR28594"
"20432","IAS",3,"Halictus_ligatus","Eusocial","Rudbeckia_hirta",2,"MR28594"
"20433","IAS",3,"Lasioglossum_imitatum","Eusocial","Daucus_carota",1,"MR28595"
"20434","IAS",3,"Lasioglossum_versatum","Eusocial","Pycnanthemum_tenuifolium",2,"MR28596"
"20435","IAS",3,"Lasioglossum_versatum","Eusocial","Tradescantia_ohiensis",1,"MR28596"
"20436","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",1,"MR28599"
"20437","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28600"
"20438","IAS",3,"Hylaeus_mesillae","Solitary","Daucus_carota",1,"MR28602"
"20439","IAS",3,"Hylaeus_mesillae","Solitary","Erigeron_strigosus",1,"MR28602"
"20440","IAS",3,"Hylaeus_mesillae","Solitary","Pycnanthemum_tenuifolium",2,"MR28602"
"20441","IAS",3,"Lasioglossum_gotham","Eusocial","Pycnanthemum_tenuifolium",3,"MR28606"
"20442","Lord Stirling",5,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28608"
"20443","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28615"
"20444","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",2,"MR28616"
"20445","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",3,"MR28617"
"20446","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",2,"MR28618"
"20447","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28618"
"20448","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",1,"MR28619"
"20449","Lord Stirling",5,"Ceratina_strenua","fac_social","Eutrochium_maculatum",4,"MR28620"
"20450","Lord Stirling",5,"Lasioglossum_imitatum","Eusocial","Eutrochium_maculatum",1,"MR28622"
"20451","Lord Stirling",5,"Lasioglossum_imitatum","Eusocial","Lythrum_salicaria",1,"MR28622"
"20452","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",3,"MR28623"
"20453","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",2,"MR28624"
"20454","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28624"
"20455","Lord Stirling",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Eutrochium_maculatum",3,"MR28625"
"20456","Lord Stirling",5,"Lasioglossum_hitchensi_weemsi","Eusocial","Monarda_fistulosa",1,"MR28625"
"20457","Lord Stirling",5,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28626"
"20458","Lord Stirling",5,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28627"
"20459","Lord Stirling",5,"Bombus_impatiens","Eusocial","Lythrum_salicaria",1,"MR28627"
"20460","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",3,"MR28629"
"20461","Lord Stirling",5,"Ceratina_strenua","fac_social","Eutrochium_maculatum",2,"MR28630"
"20462","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28631"
"20463","Lord Stirling",5,"Bombus_impatiens","Eusocial","Eutrochium_maculatum",1,"MR28633"
"20464","Lord Stirling",5,"Ceratina_calcarata","fac_social","Lythrum_salicaria",1,"MR28636"
"20465","Lord Stirling",5,"Ceratina_calcarata","fac_social","Monarda_fistulosa",1,"MR28636"
"20466","Lord Stirling",5,"Ceratina_calcarata","fac_social","Solidago_juncea",1,"MR28636"
"20467","Lord Stirling",5,"Ceratina_calcarata","fac_social","Eutrochium_maculatum",2,"MR28637"
